"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"290475 Buritirama";-;-;-;-;2;4;3;1;-;-;-;-;10
"290480 Caatiba";-;-;-;-;1;1;-;-;-;-;-;2;4
"290490 Cachoeira";-;-;-;-;-;-;-;-;1;-;-;-;1
"290500 Caculé";1;-;-;-;-;-;-;-;-;-;-;-;1
"290510 Caém";-;-;-;-;-;-;-;1;3;-;-;-;4
"290515 Caetanos";4;2;1;-;-;-;-;-;-;-;-;-;7
"290520 Caetité";1;1;1;-;2;2;-;-;1;-;1;1;10
"290530 Cafarnaum";4;-;2;4;9;6;2;2;-;-;1;-;30
"290540 Cairu";-;-;-;-;1;-;-;-;-;-;-;-;1
"290560 Camacan";-;-;-;1;-;-;-;-;-;-;-;-;1
"290570 Camaçari";10;43;6;5;27;13;15;7;7;4;6;39;182
"290590 Campo Alegre de Lourdes";-;-;-;-;-;1;-;1;-;-;-;-;2
"290610 Canápolis";-;-;45;7;-;8;10;-;-;-;-;-;70
"290620 Canarana";-;1;7;32;57;46;7;1;2;1;4;1;159
"290630 Canavieiras";-;-;-;-;-;-;-;-;-;-;2;20;22
"290640 Candeal";-;-;-;-;1;1;-;-;1;-;-;-;3
"290650 Candeias";1;-;-;-;-;2;1;-;-;-;-;1;5
"290660 Candiba";1;-;2;1;4;-;-;-;1;-;2;-;11
"290670 Cândido Sales";1;5;1;1;2;-;-;-;1;-;-;1;12
"290680 Cansanção";-;-;2;-;-;-;-;-;-;-;-;-;2
"290685 Capela do Alto Alegre";-;-;2;-;-;-;-;-;-;-;-;-;2
"290710 Carinhanha";11;21;48;113;53;22;7;-;1;-;-;4;280
"290720 Casa Nova";1;-;2;2;6;-;-;-;-;-;-;-;11
"290740 Catolândia";-;25;13;5;-;3;-;-;-;-;-;-;46
"290750 Catu";1;-;-;-;1;3;-;1;-;2;3;2;13
"290755 Caturama";2;1;1;-;-;-;-;-;1;-;-;-;5
"290760 Central";4;-;-;-;-;-;-;-;-;-;-;3;7
"290780 Cícero Dantas";-;-;-;-;-;-;5;-;-;-;-;-;5
"290800 Coaraci";5;-;2;-;-;-;-;-;-;1;11;225;244
"290810 Cocos";-;-;1;13;17;9;1;-;-;-;-;-;41
"290820 Conceição da Feira";-;-;1;-;-;-;1;-;-;-;-;1;3
"290830 Conceição do Almeida";-;-;-;-;-;-;1;-;3;-;-;-;4
"290840 Conceição do Coité";-;-;-;1;2;1;1;1;-;1;-;1;8
"290860 Conde";1;1;1;-;-;-;-;-;-;1;-;-;4
"290870 Condeúba";-;-;-;-;-;-;-;-;-;-;2;-;2
"290880 Contendas do Sincorá";-;-;-;-;-;-;3;1;-;-;1;-;5
"290890 Coração de Maria";-;1;-;-;-;-;-;1;-;-;-;-;2
"290910 Coribe";3;9;35;47;42;16;4;1;1;1;1;3;163
"290920 Coronel João Sá";10;12;3;-;-;-;-;-;-;-;-;-;25
"290930 Correntina";12;54;156;147;74;13;3;-;-;-;-;2;461
"290940 Cotegipe";-;1;15;20;8;-;1;1;-;-;-;-;46
"290970 Cristópolis";-;15;11;1;2;3;-;2;-;-;-;-;34
"290980 Cruz das Almas";-;1;-;-;2;2;-;-;-;-;-;-;5
"290990 Curaçá";-;1;1;2;-;-;-;-;1;-;-;-;5
"291000 Dário Meira";-;-;41;25;3;3;-;-;-;-;-;-;72
"291005 Dias d'Ávila";-;1;1;2;1;2;1;-;-;-;-;-;8
"291010 Dom Basílio";-;-;-;-;-;1;-;-;-;-;1;-;2
"291030 Elísio Medrado";-;-;-;-;-;-;-;-;2;-;-;-;2
"291040 Encruzilhada";-;1;2;-;-;-;2;-;-;1;-;1;7
"291060 Esplanada";-;2;-;1;2;1;-;-;1;-;-;-;7
"291070 Euclides da Cunha";-;-;-;-;-;-;-;1;-;1;-;-;2
"291072 Eunápolis";8;2;2;-;-;1;-;-;-;-;-;3;16
"291075 Fátima";-;1;1;-;-;-;-;1;-;-;-;-;3
"291077 Feira da Mata";-;-;9;14;14;11;-;-;-;-;-;-;48
"291080 Feira de Santana";19;18;38;15;20;12;13;13;10;13;9;27;207
"291085 Filadélfia";-;-;1;-;-;-;-;-;-;-;-;-;1
"291110 Formosa do Rio Preto";1;8;202;377;250;24;6;2;1;-;-;-;871
"291120 Gandu";3;3;2;1;4;-;2;-;1;1;1;3;21
"291130 Gentio do Ouro";-;-;4;5;5;4;-;-;1;-;-;-;19
"291160 Governador Mangabeira";1;3;1;-;-;-;-;-;-;-;1;-;6
"291170 Guanambi";7;17;98;200;68;39;10;6;-;4;9;16;474
"291185 Heliópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"291190 Iaçu";2;1;1;-;1;1;2;-;-;-;-;-;8
"291200 Ibiassucê";-;-;-;-;-;1;-;-;-;-;-;-;1
"291210 Ibicaraí";-;-;-;-;-;-;1;1;-;-;-;-;2
"291220 Ibicoara";-;-;-;1;-;-;-;-;-;-;1;-;2
"291230 Ibicuí";2;-;-;1;1;2;-;-;-;-;4;3;13
"291240 Ibipeba";-;-;-;1;27;3;-;-;-;-;-;-;31
"291250 Ibipitanga";-;-;-;-;-;-;-;-;-;-;-;3;3
"291270 Ibirapitanga";-;-;1;-;-;1;-;-;-;-;-;-;2
"291290 Ibirataia";-;-;-;-;2;-;-;1;-;-;-;1;4
"291300 Ibitiara";1;-;-;3;1;-;-;-;-;-;-;-;5
"291310 Ibititá";-;1;-;-;-;-;-;-;-;-;1;-;2
"291320 Ibotirama";-;1;11;110;299;71;3;-;-;-;-;-;495
"291330 Ichu";-;-;-;-;1;-;1;-;-;-;-;-;2
"291340 Igaporã";27;32;23;27;5;3;14;5;-;-;-;-;136
"291350 Iguaí";1;3;13;10;12;1;2;2;-;-;-;-;44
"291360 Ilhéus";9;8;13;3;13;9;1;8;4;-;26;9;103
"291370 Inhambupe";1;-;1;3;1;-;1;3;2;-;-;1;13
"291390 Ipiaú";30;31;12;19;19;14;16;3;8;5;5;26;188
"291400 Ipirá";-;-;-;1;1;-;-;-;-;-;-;-;2
"291410 Ipupiara";2;-;-;32;64;27;5;4;-;-;-;-;134
"291440 Iraquara";-;2;-;-;-;-;-;-;-;-;1;-;3
"291450 Irará";-;-;-;-;-;-;-;-;-;1;-;-;1
"291460 Irecê";5;12;22;60;84;107;51;16;4;7;5;3;376
"291465 Itabela";-;2;-;-;-;-;-;-;-;-;-;1;3
"291470 Itaberaba";19;19;12;20;13;9;6;5;8;3;5;32;151
"291480 Itabuna";40;34;43;53;42;34;31;24;19;23;36;26;405
"291490 Itacaré";-;-;-;-;-;-;-;-;1;1;-;-;2
"291520 Itagibá";2;3;4;3;2;-;-;-;-;-;-;2;16
"291535 Itaguaçu da Bahia";-;-;4;20;1;1;-;3;-;-;-;1;30
"291550 Itajuípe";1;-;1;2;-;-;-;-;-;-;4;27;35
"291560 Itamaraju";-;-;-;-;-;-;-;1;2;4;18;67;92
"291570 Itamari";1;-;10;-;-;-;-;-;-;-;-;-;11
"291580 Itambé";-;-;1;3;-;-;4;-;-;-;-;3;11
"291590 Itanagra";-;-;1;-;-;-;-;-;-;-;-;-;1
"291610 Itaparica";-;-;-;-;3;-;-;1;-;-;-;-;4
"291620 Itapé";-;-;-;-;-;-;-;-;1;-;-;-;1
"291630 Itapebi";-;-;-;-;-;-;-;-;-;-;-;27;27
"291640 Itapetinga";-;11;17;12;15;3;23;13;1;4;1;49;149
"291650 Itapicuru";-;-;3;-;-;-;-;-;4;-;-;-;7
"291670 Itaquara";-;1;-;-;-;-;-;-;-;-;-;-;1
"291680 Itarantim";1;-;-;-;-;-;-;1;1;-;-;-;3
"291685 Itatim";-;-;-;-;-;-;-;-;-;1;1;-;2
"291690 Itiruçu";-;2;21;17;3;-;-;-;-;-;-;-;43
"291710 Itororó";-;-;-;1;9;3;-;-;1;-;36;54;104
"291720 Ituaçu";-;1;1;2;-;-;-;-;-;-;-;-;4
"291730 Ituberá";-;-;-;-;-;-;-;-;-;1;-;-;1
"291733 Iuiú";-;7;23;15;14;6;-;-;-;-;-;-;65
"291735 Jaborandi";-;4;9;25;30;26;7;2;1;-;-;1;105
"291740 Jacaraci";3;-;2;-;-;-;1;-;1;-;-;-;7
"291750 Jacobina";14;41;238;236;247;210;44;26;18;4;9;6;1093
"291760 Jaguaquara";18;16;21;26;9;3;1;2;1;-;2;2;101
"291770 Jaguarari";-;-;-;-;1;-;1;-;1;1;-;-;4
"291790 Jandaíra";-;1;-;-;-;-;-;-;-;-;-;-;1
"291800 Jequié";43;25;21;8;5;2;3;1;1;5;5;4;123
"291810 Jeremoabo";-;-;-;-;-;1;-;-;-;-;-;-;1
"291835 João Dourado";-;1;18;-;15;-;4;-;-;-;-;-;38
"291840 Juazeiro";23;12;26;15;8;11;5;10;6;3;7;4;130
"291850 Jussara";-;-;-;7;17;3;2;1;-;-;-;-;30
"291855 Jussari";-;-;-;-;-;-;-;-;-;1;-;-;1
"291870 Lafaiete Coutinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"291875 Lagoa Real";-;-;-;4;-;-;-;-;-;-;-;-;4
"291915 Lapão";-;-;-;1;2;-;-;1;-;-;1;2;7
"291920 Lauro de Freitas";-;5;2;-;-;-;-;-;-;2;-;1;10
"291930 Lençóis";-;-;-;-;-;-;-;2;2;-;-;-;4
"291950 Livramento de Nossa Senhora";-;3;-;1;1;2;2;-;3;-;1;2;15
"291955 Luís Eduardo Magalhães";35;844;875;175;44;5;4;1;-;-;-;-;1983
"291960 Macajuba";-;-;-;-;1;-;-;-;-;1;-;-;2
"291970 Macarani";-;-;-;-;-;-;-;-;1;5;25;36;67
"291980 Macaúbas";12;27;20;53;134;27;4;16;2;-;-;-;295
"291992 Madre de Deus";1;1;-;1;1;-;-;-;2;1;2;-;9
"291995 Maetinga";1;-;-;-;-;-;-;-;-;-;-;-;1
"292000 Maiquinique";-;-;-;-;-;6;-;-;-;-;-;-;6
"292010 Mairi";1;-;-;-;-;-;-;-;-;-;-;-;1
"292020 Malhada";1;3;70;65;24;1;-;-;-;-;-;-;164
"292030 Malhada de Pedras";-;-;-;-;-;-;-;-;-;1;-;1;2
"292040 Manoel Vitorino";6;-;-;2;-;-;-;-;-;-;-;-;8
"292045 Mansidão";-;-;-;46;172;15;18;-;-;-;-;-;251
"292050 Maracás";1;1;-;-;-;-;-;-;1;2;5;1;11
"292060 Maragogipe";2;1;-;-;-;-;-;-;-;-;1;1;5
"292080 Marcionílio Souza";-;-;-;-;-;-;-;-;-;-;-;1;1
"292105 Matina";-;-;6;110;34;17;-;-;1;-;-;-;168
"292120 Miguel Calmon";2;3;1;1;1;4;2;1;-;1;4;2;22
"292140 Mirangaba";-;-;-;1;4;2;-;-;-;-;-;1;8
"292145 Mirante";-;-;-;-;-;-;-;-;-;1;-;1;2
"292160 Morpará";-;-;-;1;-;-;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;-;5;1;1;1;1;-;-;-;-;-;9
"292180 Mortugaba";-;-;-;-;-;-;-;1;-;-;-;-;1
"292200 Mucuri";14;2;29;33;52;60;20;5;4;3;9;13;244
"292205 Mulungu do Morro";-;-;-;-;-;1;-;-;-;-;1;-;2
"292210 Mundo Novo";-;-;-;-;-;-;-;-;1;-;-;-;1
"292225 Muquém de São Francisco";-;1;10;91;156;-;-;-;-;-;-;-;258
"292230 Muritiba";-;-;-;-;-;2;-;1;-;1;-;-;4
"292240 Mutuípe";-;-;-;-;-;-;-;-;-;1;-;-;1
"292265 Nordestina";2;5;-;-;1;1;-;-;-;-;-;-;9
"292270 Nova Canaã";22;29;51;2;1;-;-;-;-;-;-;-;105
"292273 Nova Fátima";-;-;-;-;1;-;-;1;-;-;-;-;2
"292275 Nova Ibiá";-;1;-;-;-;1;1;-;-;-;-;-;3
"292280 Nova Itarana";-;-;-;-;1;-;-;-;-;-;-;-;1
"292290 Nova Soure";-;1;2;-;1;-;-;-;-;-;-;-;4
"292300 Nova Viçosa";-;-;5;-;-;-;1;1;1;-;-;-;8
"292303 Novo Horizonte";-;7;-;-;1;-;-;-;-;-;-;-;8
"292305 Novo Triunfo";-;-;-;-;-;1;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";-;1;-;3;7;57;16;2;5;-;10;11;112
"292330 Ouriçangas";-;-;-;-;-;-;-;-;-;-;1;-;1
"292335 Ourolândia";2;3;6;53;136;104;31;4;4;5;5;12;365
"292340 Palmas de Monte Alto";1;-;9;3;10;8;8;3;-;-;1;3;46
"292350 Palmeiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"292360 Paramirim";-;1;2;2;3;-;-;1;-;-;-;-;9
"292370 Paratinga";-;6;16;25;28;46;17;3;2;-;-;-;143
"292380 Paripiranga";-;-;-;-;-;-;-;1;-;-;-;-;1
"292390 Pau Brasil";-;-;1;-;-;-;-;-;-;1;-;1;3
"292400 Paulo Afonso";4;-;-;1;-;1;-;4;2;4;3;1;20
"292405 Pé de Serra";-;1;2;-;-;-;-;-;-;-;-;-;3
"292450 Pindaí";-;-;-;-;23;6;2;-;-;1;3;-;35
"292460 Pindobaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"292465 Pintadas";-;-;-;-;-;-;-;-;-;-;-;2;2
"292470 Piripá";-;-;-;-;-;-;-;-;-;-;2;2;4
"292490 Planaltino";-;-;-;-;-;-;-;-;-;2;-;-;2
"292500 Planalto";1;2;1;2;2;1;-;1;-;-;-;-;10
"292510 Poções";3;-;1;-;1;-;-;-;-;-;-;-;5
"292520 Pojuca";1;10;17;8;9;18;8;14;4;7;3;2;101
"292525 Ponto Novo";2;-;-;-;-;-;-;-;-;-;-;-;2
"292530 Porto Seguro";1;1;1;4;1;1;1;1;3;3;7;16;40
"292540 Potiraguá";1;-;-;-;-;-;-;-;-;-;-;6;7
"292550 Prado";1;-;-;2;-;-;-;-;1;-;3;5;12
"292560 Presidente Dutra";-;2;3;22;5;3;4;1;2;2;-;-;44
"292570 Presidente Jânio Quadros";-;1;1;2;-;3;1;-;-;-;-;-;8
"292575 Presidente Tancredo Neves";1;-;-;-;-;-;-;-;-;-;-;-;1
"292580 Queimadas";2;-;-;-;-;-;-;-;-;-;-;-;2
"292590 Quijingue";-;-;-;-;-;-;-;2;-;3;2;-;7
"292600 Remanso";-;2;-;-;-;-;-;-;-;-;1;1;4
"292620 Riachão das Neves";-;28;25;-;-;-;-;-;-;-;-;-;53
"292630 Riachão do Jacuípe";6;5;1;-;1;1;-;-;-;-;1;-;15
"292640 Riacho de Santana";-;-;16;72;83;123;40;13;1;-;2;1;351
"292660 Ribeira do Pombal";3;4;-;-;-;-;-;-;3;-;3;3;16
"292665 Ribeirão do Largo";-;-;-;-;-;-;1;-;-;-;-;-;1
"292670 Rio de Contas";-;-;-;-;3;-;-;-;-;-;-;-;3
"292690 Rio do Pires";19;26;25;4;4;-;-;-;-;-;-;-;78
"292700 Rio Real";3;3;1;3;-;-;-;-;4;1;-;-;15
"292710 Rodelas";-;-;-;-;-;2;1;-;1;-;1;-;5
"292720 Ruy Barbosa";-;-;-;-;27;195;105;33;9;4;2;-;375
"292740 Salvador";84;101;57;60;85;79;43;71;74;62;78;62;856
"292760 Santa Brígida";-;-;2;2;-;-;-;1;2;-;-;-;7
"292770 Santa Cruz Cabrália";-;-;2;-;5;-;-;-;-;-;-;1;8
"292805 Santa Luzia";-;-;-;-;-;-;-;-;-;-;4;51;55
"292810 Santa Maria da Vitória";-;29;166;158;188;118;38;12;5;3;6;-;723
"292840 Santa Rita de Cássia";-;4;42;147;258;38;1;-;-;-;1;-;491
"292850 Santa Teresinha";-;-;-;1;-;-;-;-;-;2;-;-;3
"292800 Santaluz";1;1;1;1;1;-;1;-;-;1;-;-;7
"292820 Santana";-;-;36;76;51;21;3;1;-;-;1;1;190
"292830 Santanópolis";-;-;-;1;-;1;-;-;-;-;-;-;2
"292870 Santo Antônio de Jesus";5;1;2;2;2;1;-;1;-;-;-;1;15
"292880 Santo Estêvão";6;6;-;1;7;-;-;-;1;2;6;6;35
"292890 São Desidério";1;19;141;90;13;11;15;-;1;1;1;-;293
"292900 São Félix";-;-;-;-;-;-;-;1;-;-;-;-;1
"292905 São Félix do Coribe";9;5;55;33;89;14;-;-;1;-;-;-;206
"292925 São Gabriel";-;-;-;-;-;1;-;1;-;-;4;-;6
"292930 São Gonçalo dos Campos";-;1;-;-;-;-;-;-;2;-;-;-;3
"292935 São José da Vitória";2;-;-;1;-;1;1;-;1;1;2;1;10
"292937 São José do Jacuípe";-;1;-;-;-;-;-;-;-;-;-;-;1
"292950 São Sebastião do Passé";-;-;1;-;6;1;-;-;-;-;-;-;8
"292960 Sapeaçu";1;-;-;-;1;-;2;11;-;1;-;-;16
"292980 Saúde";-;-;-;-;-;-;-;-;1;-;-;-;1
"292990 Seabra";-;1;6;9;-;3;1;2;-;-;4;4;30
"293000 Sebastião Laranjeiras";-;-;6;7;-;-;-;1;-;-;1;3;18
"293010 Senhor do Bonfim";2;1;2;1;2;-;-;2;-;-;-;-;10
"293015 Serra do Ramalho";1;-;7;1;1;10;1;4;5;1;3;98;132
"293030 Serra Dourada";-;-;-;10;17;8;11;1;6;2;1;-;56
"293050 Serrinha";-;-;-;1;1;2;-;-;-;-;-;-;4
"293060 Serrolândia";1;-;-;3;3;3;-;-;-;1;-;-;11
"293070 Simões Filho";17;27;5;5;2;-;-;-;-;1;-;-;57
"293075 Sítio do Mato";-;-;1;-;4;9;13;4;1;-;-;-;32
"293076 Sítio do Quinto";1;-;-;-;-;-;-;-;-;-;-;-;1
"293077 Sobradinho";-;-;1;1;-;-;-;-;-;-;-;-;2
"293080 Souto Soares";1;1;5;9;11;-;-;-;-;7;-;-;34
"293090 Tabocas do Brejo Velho";-;1;-;-;-;-;-;-;-;-;-;-;1
"293110 Tanquinho";3;2;1;-;-;-;1;-;-;-;-;-;7
"293120 Taperoá";-;-;2;-;2;1;1;-;1;3;-;-;10
"293130 Tapiramutá";-;-;-;1;-;1;-;-;-;-;-;-;2
"293135 Teixeira de Freitas";2;-;2;6;1;6;3;4;9;1;2;1;37
"293140 Teodoro Sampaio";-;-;1;-;-;-;-;1;-;-;-;-;2
"293160 Teolândia";-;-;4;1;1;-;-;1;-;-;-;-;7
"293170 Terra Nova";-;-;-;-;6;-;4;1;-;-;-;-;11
"293190 Tucano";-;2;-;3;-;-;-;-;-;-;-;-;5
"293200 Uauá";-;-;-;-;-;1;-;-;-;-;-;-;1
"293210 Ubaíra";7;-;-;-;-;-;-;-;-;-;-;23;30
"293230 Ubatã";-;1;-;-;-;-;-;-;-;-;-;-;1
"293240 Uibaí";-;-;-;1;1;-;-;-;-;1;-;-;3
"293245 Umburanas";-;-;1;-;-;-;-;-;2;4;47;93;147
"293250 Una";13;-;-;-;1;-;1;7;23;29;94;152;320
"293260 Urandi";-;-;-;1;6;-;2;-;-;-;1;2;12
"293270 Uruçuca";1;2;-;2;-;-;-;-;-;-;1;-;6
"293280 Utinga";-;1;-;-;-;-;-;-;-;1;-;-;2
"293290 Valença";-;-;2;-;1;3;2;6;1;1;-;-;16
"293300 Valente";-;-;-;-;2;-;1;1;-;-;-;5;9
"293315 Várzea Nova";-;-;17;130;108;1;-;-;-;-;-;-;256
"293320 Vera Cruz";-;1;-;-;-;-;1;-;-;-;-;5;7
"293325 Vereda";-;-;-;-;-;2;7;-;-;-;-;-;9
"293330 Vitória da Conquista";5;8;32;14;13;1;6;22;3;4;8;8;124
"293340 Wagner";-;-;-;-;-;-;1;-;-;-;-;-;1
"293345 Wanderley";-;1;-;-;-;-;-;-;-;-;-;-;1
"293350 Wenceslau Guimarães";-;-;-;-;-;-;1;-;-;-;-;-;1
"293360 Xique-Xique";-;1;21;45;14;2;-;-;-;-;-;-;83
"310010 Abadia dos Dourados";-;-;-;1;-;-;-;-;-;-;1;-;2
"310020 Abaeté";1;1;-;1;-;-;1;-;-;-;-;2;6
"310030 Abre Campo";-;-;-;1;-;-;-;-;-;-;-;-;1
"310040 Acaiaca";6;6;11;-;1;-;-;-;-;-;-;-;24
"310050 Açucena";-;-;-;1;-;-;-;-;-;-;-;2;3
"310060 Água Boa";-;-;1;-;-;-;-;-;-;-;-;-;1
"310080 Aguanil";-;-;1;1;-;-;-;-;-;-;-;-;2
"310090 Águas Formosas";-;-;-;-;1;3;-;1;1;-;-;6;12
"310110 Aimorés";7;2;4;2;1;2;1;1;-;1;-;-;21
"310150 Além Paraíba";-;-;3;14;28;30;19;-;-;-;-;-;94
"310160 Alfenas";4;3;-;1;1;1;1;2;1;1;2;2;19
"310170 Almenara";-;-;1;-;-;2;-;-;1;-;-;-;4
"310190 Alpinópolis";1;2;2;2;1;-;-;-;-;1;-;1;10
"315350 Alto Jequitibá";-;2;-;-;-;-;-;-;-;-;-;-;2
"310220 Alvarenga";-;-;1;-;-;-;-;-;-;-;1;-;2
"310230 Alvinópolis";1;-;2;-;-;-;-;-;-;-;-;-;3
"310290 Antônio Carlos";-;-;-;-;-;-;-;-;1;-;-;-;1
"310300 Antônio Dias";-;-;-;-;-;1;-;-;-;-;1;-;2
"310340 Araçuaí";12;9;10;6;-;3;-;1;1;2;5;10;59
"310350 Araguari";25;7;8;5;7;4;9;10;4;7;4;14;104
"310375 Araporã";2;8;22;7;1;6;3;-;4;3;6;14;76
"310380 Arapuá";-;-;-;-;-;-;-;-;-;-;-;3;3
"310390 Araújos";4;1;1;1;5;-;1;1;4;1;3;4;26
"310400 Araxá";3;1;3;2;15;2;1;1;1;-;-;2;31
"310410 Arceburgo";-;1;-;-;1;-;1;-;1;1;-;-;5
"310420 Arcos";1;4;1;4;5;2;-;-;-;-;2;-;19
"310440 Argirita";-;-;2;4;5;1;-;-;-;-;-;-;12
"310445 Aricanduva";1;-;-;-;-;-;-;-;-;-;-;-;1
"310450 Arinos";1;2;14;56;120;77;51;13;7;4;2;8;355
"310460 Astolfo Dutra";-;1;4;9;2;2;-;-;-;-;-;-;18
"310480 Augusto de Lima";-;-;-;-;-;-;1;-;-;-;-;3;4
"310500 Baldim";-;-;-;-;-;1;-;-;-;-;-;-;1
"310540 Barão de Cocais";2;10;3;1;-;-;-;-;1;-;-;1;18
"310560 Barbacena";1;1;4;1;-;1;-;-;-;-;2;1;11
"310570 Barra Longa";-;-;-;1;-;-;-;-;-;-;-;-;1
"310590 Barroso";-;-;1;7;7;18;1;-;-;-;-;-;34
"310600 Bela Vista de Minas";-;-;3;-;-;-;-;-;-;-;-;-;3
"310620 Belo Horizonte";195;196;291;192;166;120;74;99;124;103;211;453;2224
"310630 Belo Oriente";2;15;12;2;2;2;-;-;1;-;-;1;37
"310640 Belo Vale";-;-;1;1;2;-;-;-;-;-;-;1;5
"310650 Berilo";7;23;23;23;14;6;1;-;-;-;-;-;97
"310670 Betim";22;37;42;13;9;7;5;5;39;14;21;15;229
"310710 Boa Esperança";-;1;1;2;4;3;-;-;-;-;-;-;11
"310730 Bocaiúva";7;2;-;1;1;-;-;-;-;-;-;1;12
"310740 Bom Despacho";-;-;3;1;9;1;-;-;-;2;2;25;43
"310770 Bom Jesus do Amparo";-;2;1;-;-;-;-;-;-;-;-;-;3
"310810 Bonfim";-;1;1;1;-;-;-;1;-;-;-;-;4
"310825 Bonito de Minas";-;-;-;1;1;-;-;-;-;-;-;3;5
"310830 Borda da Mata";-;-;-;1;-;1;-;-;-;-;-;-;2
"310840 Botelhos";-;-;-;1;-;-;-;-;-;1;-;-;2
"310855 Brasilândia de Minas";1;-;-;3;-;1;-;-;-;-;-;-;5
"310860 Brasília de Minas";-;-;-;1;-;-;1;-;-;-;4;-;6
"310880 Braúnas";1;-;1;1;-;3;-;1;1;1;-;-;9
"310890 Brazópolis";-;-;-;-;1;-;1;-;-;-;1;-;3
"310900 Brumadinho";20;8;8;2;4;3;2;4;2;6;6;4;69
"310920 Buenópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"310925 Bugre";-;-;2;-;3;-;-;-;-;1;-;-;6
"310930 Buritis";4;14;56;84;102;24;10;1;-;-;-;2;297
"310940 Buritizeiro";1;2;7;-;-;-;-;-;-;-;-;-;10
"310945 Cabeceira Grande";-;-;-;16;36;34;5;3;-;-;-;1;95
"310960 Cachoeira da Prata";-;-;-;-;-;-;-;-;1;-;1;-;2
"310970 Cachoeira de Minas";-;1;1;-;-;-;-;-;-;-;-;-;2
"310980 Cachoeira Dourada";1;-;1;-;1;-;-;-;1;-;-;-;4
"310990 Caetanópolis";2;1;5;2;3;1;-;-;-;-;-;4;18
"311000 Caeté";4;4;1;-;1;5;1;2;-;-;-;-;18
"311070 Cambuquira";-;-;1;-;-;-;-;-;-;-;-;-;1
"311080 Campanário";-;-;-;-;-;-;-;-;1;-;-;-;1
"311090 Campanha";-;-;-;-;-;1;-;-;-;-;-;-;1
"311110 Campina Verde";-;-;2;-;9;15;4;2;-;-;-;-;32
"311115 Campo Azul";-;-;2;-;-;-;-;-;-;-;-;-;2
"311120 Campo Belo";10;6;6;4;-;1;-;1;-;3;2;8;41
"311140 Campo Florido";-;-;-;-;1;-;2;-;-;-;-;-;3
"311150 Campos Altos";-;-;-;-;-;2;-;-;-;-;-;-;2
"311190 Cana Verde";-;-;2;-;-;-;-;-;-;-;-;-;2
"311200 Candeias";2;5;1;1;-;-;-;-;-;-;-;1;10
"311205 Cantagalo";-;-;-;-;-;-;-;-;1;1;-;-;2
"311230 Capelinha";-;1;1;1;-;-;1;-;-;-;-;-;4
"311240 Capetinga";5;-;-;-;-;-;-;-;-;-;1;-;6
"311250 Capim Branco";1;2;1;-;-;-;-;-;-;-;-;-;4
"311260 Capinópolis";2;6;7;2;6;2;-;1;-;1;-;-;27
"311265 Capitão Andrade";-;-;1;4;3;-;1;-;-;-;-;-;9
"311270 Capitão Enéas";-;1;8;-;-;-;1;-;-;-;1;-;11
"311280 Capitólio";7;7;10;5;3;2;-;1;1;-;-;14;50
"311300 Caraí";-;-;-;-;1;-;-;-;-;-;-;1;2
"311320 Carandaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"311330 Carangola";5;-;-;1;-;-;1;-;1;3;-;1;12
"311340 Caratinga";3;3;7;3;1;-;2;-;4;1;2;-;26
"311350 Carbonita";-;2;-;-;-;-;-;-;-;-;-;-;2
"311360 Careaçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"311370 Carlos Chagas";-;1;5;-;1;-;-;-;-;-;3;1;11
"311400 Carmo da Mata";2;-;-;1;-;-;-;-;-;-;-;-;3
"311420 Carmo do Cajuru";-;-;6;1;1;1;-;-;-;7;2;3;21
"311430 Carmo do Paranaíba";-;1;-;-;-;-;-;-;-;-;-;-;1
"311440 Carmo do Rio Claro";-;-;-;-;-;-;-;-;-;-;-;2;2
"311450 Carmópolis de Minas";2;-;1;1;1;-;-;-;-;-;1;1;7
"311455 Carneirinho";-;1;3;-;3;1;1;1;-;-;-;-;10
"311470 Carvalhópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"311510 Cássia";1;1;2;3;4;3;-;1;1;-;-;1;17
"311530 Cataguases";107;413;753;380;90;24;10;4;3;4;8;11;1807
"311535 Catas Altas";-;1;-;-;-;-;-;-;-;-;-;-;1
"311545 Catuji";-;-;1;-;-;-;-;-;-;-;-;-;1
"311547 Catuti";1;-;-;-;-;-;-;-;-;-;-;-;1
"311550 Caxambu";-;-;1;-;-;-;-;-;-;-;-;1;2
"311570 Central de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"311580 Centralina";2;4;-;-;-;-;-;-;-;-;2;1;9
"311590 Chácara";-;1;1;-;-;-;-;-;-;-;-;-;2
"311600 Chalé";-;-;-;-;-;-;1;-;-;-;-;-;1
"311610 Chapada do Norte";6;6;10;10;4;-;-;-;4;-;6;4;50
