"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"291600 Itanhém";31;119;112;86;167;29;8;-;-;-;-;1;553
"291610 Itaparica";1;1;12;6;13;7;5;1;-;1;-;1;48
"291620 Itapé";-;-;-;-;3;3;-;-;-;-;-;-;6
"291630 Itapebi";-;-;-;4;10;-;-;-;-;-;-;-;14
"291640 Itapetinga";5;70;92;95;84;28;18;12;4;3;1;1;413
"291650 Itapicuru";-;-;1;15;53;37;2;-;2;-;-;-;110
"291670 Itaquara";-;-;-;63;64;19;6;-;-;1;1;-;154
"291680 Itarantim";-;-;-;2;5;7;6;1;1;-;-;-;22
"291685 Itatim";-;1;-;5;4;9;4;-;-;-;-;-;23
"291690 Itiruçu";-;23;13;3;16;27;9;6;-;-;-;-;97
"291700 Itiúba";2;2;1;7;7;18;16;1;-;1;-;-;55
"291710 Itororó";-;-;1;8;26;16;8;2;-;-;-;-;61
"291720 Ituaçu";-;-;-;2;9;17;11;2;-;-;-;-;41
"291730 Ituberá";2;-;4;1;-;-;1;-;1;-;-;-;9
"291733 Iuiú";-;-;-;1;-;-;-;-;-;-;2;-;3
"291735 Jaborandi";1;-;5;28;127;139;20;-;1;-;-;2;323
"291740 Jacaraci";128;142;173;69;21;10;1;-;1;-;-;21;566
"291750 Jacobina";7;10;63;156;136;187;84;42;21;15;27;11;759
"291760 Jaguaquara";1;225;917;147;313;101;25;-;-;-;6;9;1744
"291770 Jaguarari";2;15;48;75;39;14;16;2;-;-;-;-;211
"291780 Jaguaripe";1;-;-;-;2;-;-;-;-;-;1;-;4
"291790 Jandaíra";-;-;-;-;-;-;-;1;-;-;-;-;1
"291800 Jequié";72;136;179;443;674;488;298;116;87;48;21;44;2606
"291810 Jeremoabo";-;-;-;14;13;21;17;7;4;-;2;1;79
"291820 Jiquiriçá";4;-;3;-;1;1;2;1;2;-;-;-;14
"291830 Jitaúna";-;-;1;5;4;2;-;-;-;-;-;-;12
"291835 João Dourado";1;-;1;4;8;9;1;-;-;1;1;2;28
"291840 Juazeiro";28;64;153;257;421;419;154;52;19;17;8;24;1616
"291850 Jussara";1;2;-;2;4;25;9;1;1;1;-;1;47
"291855 Jussari";-;-;2;3;5;9;1;4;-;1;-;-;25
"291860 Jussiape";-;-;-;-;17;32;14;2;1;-;-;-;66
"291870 Lafaiete Coutinho";-;2;34;26;18;4;-;1;-;-;-;-;85
"291875 Lagoa Real";-;-;2;10;26;19;14;5;3;1;-;-;80
"291880 Laje";3;66;13;8;6;16;8;-;-;-;-;1;121
"291890 Lajedão";-;-;2;1;-;-;-;-;-;-;-;-;3
"291900 Lajedinho";-;-;-;5;-;-;-;-;-;-;-;-;5
"291905 Lajedo do Tabocal";-;2;3;1;3;7;1;-;-;-;-;-;17
"291910 Lamarão";-;1;-;29;79;16;1;1;-;-;-;-;127
"291915 Lapão";4;1;9;17;27;6;36;1;3;-;-;2;106
"291920 Lauro de Freitas";12;29;29;38;57;40;21;5;2;2;2;5;242
"291930 Lençóis";-;4;16;99;29;12;1;2;-;-;-;-;163
"291940 Licínio de Almeida";-;1;17;27;23;10;2;-;-;-;-;1;81
"291950 Livramento de Nossa Senhora";6;14;20;71;142;102;62;18;1;6;1;-;443
"291955 Luís Eduardo Magalhães";1;5;8;29;50;27;10;-;-;-;1;1;132
"291960 Macajuba";1;2;22;9;7;1;1;-;1;-;-;-;44
"291970 Macarani";-;-;1;96;47;6;-;-;-;-;-;-;150
"291980 Macaúbas";1;-;6;2;42;45;22;6;4;1;1;3;133
"291992 Madre de Deus";1;-;2;5;8;21;-;-;2;-;-;1;40
"291995 Maetinga";-;-;-;-;1;-;-;-;-;-;-;-;1
"292000 Maiquinique";1;2;10;24;30;5;-;-;-;-;-;-;72
"292010 Mairi";-;1;6;9;9;6;7;-;-;1;1;-;40
"292020 Malhada";-;-;1;7;5;3;-;-;-;-;-;-;16
"292030 Malhada de Pedras";-;-;-;4;18;17;5;7;-;-;-;-;51
"292040 Manoel Vitorino";2;4;1;2;5;5;1;4;9;103;96;48;280
"292050 Maracás";6;3;27;14;27;10;5;3;3;4;4;15;121
"292060 Maragogipe";-;-;-;42;114;53;28;2;3;2;1;3;248
"292070 Maraú";-;29;17;27;23;29;8;1;-;-;-;-;134
"292080 Marcionílio Souza";1;1;42;242;147;38;-;1;-;1;1;-;474
"292090 Mascote";2;13;7;3;6;2;2;-;-;-;-;-;35
"292100 Mata de São João";-;3;-;4;11;2;2;-;-;-;-;-;22
"292110 Medeiros Neto";6;9;64;50;50;56;9;5;2;-;-;-;251
"292120 Miguel Calmon";1;2;4;8;4;8;2;2;-;1;1;-;33
"292130 Milagres";-;-;2;4;18;59;18;2;5;-;-;-;108
"292140 Mirangaba";-;-;6;32;12;6;1;3;-;-;-;-;60
"292145 Mirante";-;-;1;6;5;8;3;-;-;-;-;-;23
"292150 Monte Santo";-;1;-;-;-;2;2;-;-;-;-;-;5
"292160 Morpará";1;-;75;108;9;5;3;-;-;-;-;-;201
"292170 Morro do Chapéu";4;7;23;93;71;53;12;3;-;1;1;1;269
"292180 Mortugaba";-;-;-;-;4;5;3;1;-;-;1;-;14
"292200 Mucuri";7;6;15;28;39;24;6;3;6;3;8;8;153
"292205 Mulungu do Morro";-;-;-;6;8;35;2;-;-;-;1;1;53
"292210 Mundo Novo";-;1;3;4;1;2;1;-;1;1;-;-;14
"292220 Muniz Ferreira";-;-;-;-;-;3;1;1;-;-;-;-;5
"292230 Muritiba";-;1;4;1;6;15;3;1;-;-;-;1;32
"292240 Mutuípe";-;-;1;18;9;5;-;-;-;-;1;-;34
"292250 Nazaré";-;-;-;6;1;2;-;-;-;-;-;-;9
"292260 Nilo Peçanha";1;1;3;17;27;9;3;2;-;-;-;-;63
"292265 Nordestina";-;1;-;6;8;2;2;-;-;2;-;-;21
"292270 Nova Canaã";-;-;-;14;22;11;4;-;1;-;1;27;80
"292273 Nova Fátima";47;96;44;6;2;4;2;1;1;1;3;2;209
"292275 Nova Ibiá";-;-;9;38;51;7;3;-;-;-;-;-;108
"292280 Nova Itarana";-;1;-;1;10;23;43;7;1;-;-;1;87
"292285 Nova Redenção";-;2;5;113;66;30;7;-;-;-;-;-;223
"292290 Nova Soure";1;1;-;10;29;7;14;5;4;4;-;-;75
"292300 Nova Viçosa";12;40;15;21;12;4;2;4;35;-;1;-;146
"292303 Novo Horizonte";12;1;-;-;-;-;-;-;-;-;-;-;13
"292305 Novo Triunfo";-;-;-;-;-;2;3;1;1;-;-;-;7
"292310 Olindina";-;-;2;2;16;18;4;3;-;-;-;-;45
"292320 Oliveira dos Brejinhos";4;2;2;12;24;77;36;-;-;-;-;-;157
"292330 Ouriçangas";1;-;2;23;74;28;6;2;-;-;1;-;137
"292335 Ourolândia";-;1;11;21;68;74;20;7;2;2;1;-;207
"292340 Palmas de Monte Alto";2;1;6;8;36;14;1;1;-;-;-;-;69
"292350 Palmeiras";-;1;13;72;68;16;-;1;-;-;-;-;171
"292360 Paramirim";1;3;7;7;13;3;2;-;3;2;2;1;44
"292370 Paratinga";-;-;6;207;229;76;21;-;1;1;2;1;544
"292380 Paripiranga";-;3;11;20;7;12;1;2;-;1;-;-;57
"292390 Pau Brasil";-;1;3;-;-;-;-;-;-;-;-;-;4
"292400 Paulo Afonso";-;-;-;5;26;99;128;51;8;3;1;-;321
"292405 Pé de Serra";2;3;11;26;31;30;4;2;-;-;-;2;111
"292410 Pedrão";-;-;-;2;21;-;-;-;-;1;-;-;24
"292420 Pedro Alexandre";-;-;-;-;-;-;-;-;-;1;-;-;1
"292450 Pindaí";-;5;-;-;-;1;-;-;-;-;-;-;6
"292460 Pindobaçu";-;-;1;4;5;6;1;-;-;-;-;-;17
"292465 Pintadas";-;-;1;2;1;1;1;-;-;-;-;-;6
"292467 Piraí do Norte";3;2;-;4;2;-;-;-;-;-;-;-;11
"292470 Piripá";1;1;4;53;58;26;9;3;1;1;3;-;160
"292480 Piritiba";-;5;31;1;7;1;4;-;-;1;-;-;50
"292500 Planalto";-;-;4;29;28;11;-;-;-;-;-;-;72
"292510 Poções";-;-;7;4;2;6;6;3;-;2;1;1;32
"292520 Pojuca";-;2;9;10;44;131;37;14;17;12;10;9;295
"292525 Ponto Novo";-;-;-;2;-;-;-;-;-;-;-;-;2
"292530 Porto Seguro";3;9;5;19;29;31;15;4;-;2;2;-;119
"292540 Potiraguá";-;-;-;-;2;1;1;-;-;-;-;-;4
"292550 Prado";2;10;2;24;28;6;1;-;-;-;-;-;73
"292560 Presidente Dutra";-;-;-;10;115;166;104;19;2;1;1;-;418
"292570 Presidente Jânio Quadros";2;-;-;3;9;7;-;-;-;-;3;4;28
"292575 Presidente Tancredo Neves";-;-;1;-;5;31;-;1;-;-;1;-;39
"292580 Queimadas";-;-;2;10;3;-;-;-;-;-;-;-;15
"292590 Quijingue";1;5;18;17;48;16;19;14;1;-;-;-;139
"292593 Quixabeira";-;1;18;14;18;62;54;3;2;-;1;-;173
"292595 Rafael Jambeiro";-;-;3;-;11;14;5;3;1;1;1;1;40
"292600 Remanso";-;2;14;3;2;11;7;1;5;2;5;1;53
"292610 Retirolândia";2;15;19;7;7;-;-;-;-;-;-;-;50
"292620 Riachão das Neves";-;-;2;2;22;21;4;5;2;-;-;-;58
"292630 Riachão do Jacuípe";4;5;21;27;40;32;16;16;-;11;3;2;177
"292640 Riacho de Santana";7;4;7;8;13;3;25;8;3;6;1;-;85
"292650 Ribeira do Amparo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292660 Ribeira do Pombal";1;2;2;24;144;177;49;11;2;2;-;1;415
"292665 Ribeirão do Largo";-;-;2;27;14;3;-;-;-;-;-;-;46
"292670 Rio de Contas";2;1;-;1;4;-;1;1;-;-;1;-;11
"292680 Rio do Antônio";-;3;15;42;29;8;4;-;-;-;-;-;101
"292690 Rio do Pires";-;-;-;-;-;-;3;13;12;14;16;27;85
"292700 Rio Real";3;11;5;-;12;8;18;20;22;15;11;22;147
"292710 Rodelas";-;-;-;-;-;-;1;-;2;-;1;-;4
"292720 Ruy Barbosa";-;-;-;5;30;4;7;2;-;-;-;-;48
"292730 Salinas da Margarida";-;-;-;1;-;-;-;-;-;-;-;-;1
"292740 Salvador";1168;1578;1898;2009;1779;1149;602;226;203;128;87;161;10988
"292750 Santa Bárbara";-;-;8;28;3;9;4;1;-;-;-;-;53
"292760 Santa Brígida";-;-;-;-;1;3;-;1;-;1;1;-;7
"292770 Santa Cruz Cabrália";-;1;12;23;44;34;17;7;1;1;-;3;143
"292790 Santa Inês";-;-;-;1;5;6;-;-;1;-;-;-;13
"292805 Santa Luzia";-;-;8;17;23;8;-;1;-;2;-;-;59
"292810 Santa Maria da Vitória";4;5;10;51;99;72;69;30;15;1;-;-;356
"292840 Santa Rita de Cássia";-;1;-;30;121;126;23;5;-;-;-;-;306
"292850 Santa Teresinha";1;-;1;4;29;15;27;11;2;1;-;-;91
"292800 Santaluz";-;7;46;112;119;63;16;8;4;1;-;1;377
"292820 Santana";1;1;1;1;10;7;2;-;-;-;-;-;23
"292830 Santanópolis";-;1;5;23;14;11;1;2;1;2;-;-;60
"292860 Santo Amaro";-;1;1;1;2;1;1;-;-;-;-;-;7
"292870 Santo Antônio de Jesus";12;17;47;92;213;314;178;37;18;11;7;2;948
"292880 Santo Estêvão";9;31;26;14;34;55;31;28;14;15;19;8;284
"292890 São Desidério";-;-;2;-;8;8;1;1;-;-;-;-;20
"292895 São Domingos";-;24;8;61;67;58;3;-;-;-;1;1;223
"292910 São Felipe";-;-;1;1;-;2;-;-;-;-;-;-;4
"292900 São Félix";5;5;16;18;27;7;11;24;-;1;-;-;114
"292905 São Félix do Coribe";-;1;2;26;64;27;6;2;-;-;-;-;128
"292920 São Francisco do Conde";2;5;14;3;1;3;-;1;-;1;-;-;30
"292925 São Gabriel";1;-;2;5;16;21;5;1;-;-;1;-;52
"292930 São Gonçalo dos Campos";1;7;4;16;62;40;14;2;1;2;2;1;152
"292935 São José da Vitória";-;1;4;6;9;5;6;2;1;1;-;-;35
"292937 São José do Jacuípe";-;-;2;11;78;38;3;-;-;-;-;-;132
"292940 São Miguel das Matas";-;-;3;4;10;3;-;-;-;-;-;-;20
"292950 São Sebastião do Passé";4;6;6;5;24;26;12;-;2;-;2;-;87
"292960 Sapeaçu";1;2;11;1;-;-;-;1;-;-;-;-;16
"292970 Sátiro Dias";4;2;4;11;2;3;-;-;-;-;-;-;26
"292975 Saubara";-;-;-;5;-;-;-;-;-;-;-;-;5
"292980 Saúde";-;-;-;1;3;2;1;-;-;-;-;-;7
"292990 Seabra";-;2;41;254;668;288;39;1;-;-;-;-;1293
"293000 Sebastião Laranjeiras";-;9;41;66;37;19;6;1;2;1;1;-;183
"293010 Senhor do Bonfim";17;38;55;130;107;86;37;22;8;9;7;4;520
"293020 Sento Sé";-;-;-;-;2;3;-;-;-;-;-;-;5
"293015 Serra do Ramalho";-;1;-;-;7;2;-;-;-;-;-;-;10
"293030 Serra Dourada";-;-;-;1;-;6;7;2;2;2;-;-;20
"293040 Serra Preta";-;1;25;73;4;1;1;-;-;-;-;-;105
"293050 Serrinha";1;25;335;834;250;55;8;1;-;-;1;-;1510
"293060 Serrolândia";1;3;-;9;87;56;10;6;-;1;-;-;173
"293070 Simões Filho";22;53;226;167;159;119;117;51;52;33;29;15;1043
"293075 Sítio do Mato";1;-;-;13;29;65;21;29;11;-;-;-;169
"293076 Sítio do Quinto";3;-;2;1;6;-;-;-;-;-;-;-;12
"293077 Sobradinho";-;-;-;147;333;55;9;1;1;8;-;1;555
"293080 Souto Soares";26;25;63;78;67;26;8;1;-;-;-;-;294
"293090 Tabocas do Brejo Velho";-;-;1;-;-;-;-;-;-;-;-;-;1
"293100 Tanhaçu";-;1;16;81;84;51;25;9;3;-;-;-;270
"293105 Tanque Novo";-;2;-;-;1;-;-;-;-;-;-;-;3
"293110 Tanquinho";6;-;6;6;5;14;32;45;47;9;6;-;176
"293120 Taperoá";3;1;3;4;23;2;13;4;4;4;2;-;63
"293130 Tapiramutá";-;-;2;5;-;-;2;-;1;3;1;-;14
"293135 Teixeira de Freitas";44;80;94;74;134;125;31;11;8;5;2;3;611
"293140 Teodoro Sampaio";2;8;12;3;5;4;-;-;-;-;-;-;34
"293150 Teofilândia";-;-;8;38;34;13;17;-;-;-;-;-;110
"293160 Teolândia";-;-;-;-;-;2;-;1;-;-;-;-;3
"293170 Terra Nova";2;1;1;3;14;6;2;-;-;-;-;-;29
"293180 Tremedal";-;1;2;23;9;9;1;1;-;-;2;-;48
"293190 Tucano";-;1;22;113;164;60;16;5;-;-;-;-;381
"293200 Uauá";1;-;6;20;29;51;27;1;3;-;-;-;138
"293210 Ubaíra";13;37;22;69;68;37;2;2;2;-;-;-;252
"293220 Ubaitaba";-;1;-;5;37;16;10;3;-;-;-;-;72
"293230 Ubatã";-;1;2;11;34;13;-;1;2;-;1;1;66
"293240 Uibaí";1;3;39;384;74;13;1;1;1;-;-;-;517
"293245 Umburanas";-;-;-;1;2;14;6;3;-;1;-;-;27
"293250 Una";-;1;-;1;6;9;3;1;6;2;3;-;32
"293260 Urandi";-;-;1;5;2;-;-;-;-;-;-;-;8
"293270 Uruçuca";-;1;21;18;23;13;22;7;1;1;-;-;107
"293280 Utinga";-;2;-;9;9;1;3;1;-;-;-;-;25
"293290 Valença";8;18;46;32;35;37;5;4;7;1;-;-;193
"293300 Valente";170;300;176;228;135;48;27;9;-;-;1;-;1094
"293305 Várzea da Roça";-;-;7;18;17;26;8;-;-;-;-;-;76
"293310 Várzea do Poço";-;-;-;-;-;1;-;-;-;-;-;-;1
"293315 Várzea Nova";-;-;1;4;13;16;1;4;2;1;-;2;44
"293317 Varzedo";-;3;2;-;-;-;-;-;-;-;-;-;5
"293320 Vera Cruz";23;24;12;39;14;4;1;3;-;-;1;-;121
"293325 Vereda";-;-;3;-;-;-;-;1;-;-;-;-;4
"293330 Vitória da Conquista";16;103;548;1436;1023;668;344;60;13;21;9;7;4248
"293340 Wagner";-;-;-;-;15;1;-;-;-;-;-;-;16
"293345 Wanderley";1;-;-;-;-;-;-;-;-;-;-;-;1
"293350 Wenceslau Guimarães";-;-;-;1;2;1;-;-;-;-;-;-;4
"293360 Xique-Xique";-;-;-;1;2;1;1;-;-;3;-;-;8
"310010 Abadia dos Dourados";-;1;5;2;-;-;-;-;-;1;3;-;12
"310020 Abaeté";1;1;8;5;9;3;1;-;-;-;1;-;29
"310030 Abre Campo";-;-;-;1;4;6;-;-;-;-;1;-;12
"310040 Acaiaca";-;-;7;27;29;7;13;-;-;-;1;-;84
"310050 Açucena";3;26;33;30;24;4;2;-;-;-;1;-;123
"310060 Água Boa";1;-;-;11;13;-;-;-;-;-;-;-;25
"310070 Água Comprida";-;1;1;3;4;-;-;-;-;-;-;1;10
"310080 Aguanil";1;7;6;10;5;-;-;-;-;-;2;-;31
"310090 Águas Formosas";2;3;10;21;70;58;25;5;4;-;5;2;205
"310100 Águas Vermelhas";-;4;2;3;9;3;-;-;-;-;-;-;21
"310110 Aimorés";4;8;24;6;14;4;3;1;1;-;1;3;69
"310130 Alagoa";-;1;-;-;-;-;-;-;-;-;-;-;1
"310150 Além Paraíba";1;3;3;6;15;4;-;-;-;1;2;-;35
"310160 Alfenas";28;83;184;417;293;48;21;4;4;3;-;7;1092
"310163 Alfredo Vasconcelos";1;-;-;-;-;-;-;-;-;-;-;-;1
"310170 Almenara";4;8;5;5;35;46;27;4;4;1;2;4;145
"310180 Alpercata";-;1;4;-;1;-;-;-;-;-;-;-;6
"310190 Alpinópolis";3;5;-;-;4;1;2;-;-;-;-;-;15
"310200 Alterosa";2;3;9;3;2;1;2;-;-;-;-;-;22
"315350 Alto Jequitibá";8;57;134;126;23;10;-;-;-;-;-;-;358
"310220 Alvarenga";1;-;9;11;10;9;-;-;-;-;-;-;40
"310230 Alvinópolis";-;1;2;3;-;-;2;-;1;1;-;-;10
"310240 Alvorada de Minas";-;-;1;4;-;1;-;-;-;-;-;-;6
"310250 Amparo do Serra";-;-;-;7;11;2;-;-;-;-;-;-;20
"310260 Andradas";-;3;8;8;4;2;-;-;-;-;1;-;26
"310280 Andrelândia";-;1;-;24;10;2;1;-;-;-;-;-;38
"310285 Angelândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"310290 Antônio Carlos";-;1;-;-;-;-;-;-;-;-;-;-;1
"310300 Antônio Dias";1;-;2;3;1;1;1;-;-;-;-;-;9
"310310 Antônio Prado de Minas";-;-;1;-;-;-;-;-;-;-;-;-;1
"310320 Araçaí";-;-;-;3;-;-;-;-;-;-;1;-;4
"310340 Araçuaí";13;28;84;187;322;97;61;18;11;4;13;13;851
"310350 Araguari";6;16;30;27;13;34;26;25;18;15;13;18;241
"310360 Arantina";1;-;-;-;-;-;-;-;-;-;-;-;1
"310375 Araporã";-;3;11;1;-;4;-;-;-;-;1;-;20
"310390 Araújos";-;5;14;34;17;22;3;3;7;-;1;-;106
"310400 Araxá";3;17;22;42;34;19;3;1;2;3;-;3;149
"310410 Arceburgo";12;17;33;32;5;3;1;-;-;-;-;1;104
"310420 Arcos";2;2;13;24;22;1;-;-;1;-;-;-;65
"310430 Areado";-;1;12;37;19;-;2;-;1;-;-;-;72
"310445 Aricanduva";-;1;-;-;-;-;-;-;-;-;-;-;1
"310450 Arinos";1;1;7;21;31;18;12;3;3;-;-;-;97
"310460 Astolfo Dutra";15;78;115;42;18;11;2;-;-;-;-;1;282
"310470 Ataléia";7;-;-;2;1;2;1;-;-;-;-;-;13
"310480 Augusto de Lima";-;-;-;-;-;-;1;-;-;-;-;-;1
"310490 Baependi";3;38;66;85;29;3;3;-;-;-;1;-;228
"310500 Baldim";-;2;-;2;-;-;-;-;-;-;-;-;4
"310510 Bambuí";2;2;1;12;2;-;-;1;1;-;-;-;21
"310520 Bandeira";140;37;2;-;1;-;-;-;-;-;-;-;180
"310530 Bandeira do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"310540 Barão de Cocais";9;21;19;37;22;2;7;-;1;1;1;2;122
"310550 Barão de Monte Alto";2;-;-;-;-;-;-;-;-;-;-;-;2
"310560 Barbacena";11;3;5;-;1;-;-;1;-;-;-;-;21
"310590 Barroso";5;2;6;8;15;4;9;-;-;1;-;-;50
"310600 Bela Vista de Minas";1;-;-;1;-;-;-;-;-;-;1;1;4
"310620 Belo Horizonte";420;976;1837;1222;688;342;155;88;89;69;141;185;6212
"310630 Belo Oriente";136;140;64;15;15;8;1;-;-;-;6;6;391
"310640 Belo Vale";2;3;2;2;2;-;-;1;-;2;-;-;14
"310650 Berilo";5;6;14;12;9;7;3;1;-;-;-;-;57
"310665 Berizal";-;-;1;-;-;-;-;-;-;1;-;-;2
"310660 Bertópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"310670 Betim";18;25;63;44;16;23;41;15;23;4;20;52;344
"310690 Bicas";-;-;4;1;2;-;-;-;-;-;-;-;7
"310710 Boa Esperança";2;5;10;59;53;12;1;2;1;2;-;-;147
"310730 Bocaiúva";24;22;32;50;22;14;1;-;-;-;-;1;166
"310740 Bom Despacho";53;112;291;176;68;12;2;3;-;2;-;1;720
"310760 Bom Jesus da Penha";-;6;1;-;-;-;-;-;-;-;1;-;8
"310770 Bom Jesus do Amparo";-;-;9;12;3;1;2;1;1;1;-;2;32
"310780 Bom Jesus do Galho";-;1;7;29;33;9;-;-;-;-;-;-;79
"310800 Bom Sucesso";-;1;1;-;-;-;-;-;-;-;-;1;3
"310810 Bonfim";1;-;-;-;1;-;-;1;-;-;-;1;4
"310820 Bonfinópolis de Minas";-;1;7;12;-;-;-;-;-;-;-;-;20
"310825 Bonito de Minas";-;1;2;-;-;-;-;-;-;-;-;-;3
"310830 Borda da Mata";1;1;-;-;-;-;-;-;-;-;1;1;4
"310840 Botelhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"310870 Brás Pires";-;1;1;-;-;-;-;-;-;-;-;-;2
"310855 Brasilândia de Minas";-;-;-;2;8;-;1;1;-;-;-;-;12
"310860 Brasília de Minas";-;4;6;2;3;1;1;1;1;-;-;-;19
"310880 Braúnas";4;3;1;3;6;6;-;-;-;-;-;-;23
"310890 Brazópolis";-;3;-;1;-;-;1;-;1;-;-;-;6
"310900 Brumadinho";12;44;87;26;8;7;9;3;8;7;9;14;234
"310920 Buenópolis";-;-;-;-;1;-;-;-;-;-;-;3;4
"310925 Bugre";-;1;2;13;12;-;-;-;-;-;-;-;28
"310930 Buritis";4;8;15;26;12;15;14;5;2;-;3;2;106
"310940 Buritizeiro";2;-;2;2;2;1;3;-;-;-;-;-;12
"310945 Cabeceira Grande";-;1;7;17;5;8;1;-;-;-;-;-;39
"310950 Cabo Verde";-;1;-;-;-;-;-;-;-;1;-;-;2
"310960 Cachoeira da Prata";-;7;3;-;-;-;-;-;-;-;-;-;10
"310970 Cachoeira de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"310270 Cachoeira de Pajeú";2;2;3;3;3;5;1;-;-;-;-;-;19
"310980 Cachoeira Dourada";1;3;10;2;1;4;-;-;1;-;-;-;22
"310990 Caetanópolis";2;2;3;11;5;7;1;2;-;-;-;-;33
"311000 Caeté";13;22;47;104;52;19;14;5;3;2;1;2;284
"311060 Cambuí";-;1;-;-;-;-;-;-;-;-;-;-;1
"311080 Campanário";2;8;7;3;1;-;-;-;-;-;-;-;21
"311090 Campanha";-;1;1;4;5;5;1;-;-;-;-;-;17
"311100 Campestre";-;-;-;2;-;-;-;-;-;-;-;-;2
"311110 Campina Verde";11;7;9;3;7;5;21;6;2;1;-;-;72
"311115 Campo Azul";2;7;54;10;1;-;-;-;1;-;-;-;75
"311120 Campo Belo";555;654;589;192;48;1;-;-;3;3;2;12;2059
"311130 Campo do Meio";1;-;-;-;-;-;-;-;-;-;-;-;1
"311140 Campo Florido";4;4;13;7;18;5;1;1;-;-;-;-;53
"311150 Campos Altos";-;4;6;5;2;1;-;-;-;-;-;-;18
"311160 Campos Gerais";-;-;1;2;4;1;-;-;-;-;-;-;8
"311190 Cana Verde";2;4;9;16;4;-;-;-;-;-;-;-;35
"311180 Canápolis";4;8;17;11;7;5;1;1;-;-;1;1;56
"311200 Candeias";4;14;8;15;8;1;-;-;1;-;-;-;51
"311205 Cantagalo";-;-;5;11;10;3;-;-;-;-;-;-;29
"311210 Caparaó";-;-;-;1;-;-;-;-;-;-;-;-;1
"311230 Capelinha";2;1;-;2;-;-;-;-;-;-;-;-;5
"311240 Capetinga";-;-;4;1;2;-;-;-;-;-;-;-;7
"311250 Capim Branco";36;52;79;58;28;21;9;8;2;4;7;4;308
"311260 Capinópolis";8;8;19;13;8;9;5;4;1;-;1;4;80
"311265 Capitão Andrade";-;15;1;5;2;1;-;-;-;-;-;-;24
"311270 Capitão Enéas";12;11;6;1;1;-;3;1;1;-;-;-;36
"311280 Capitólio";5;2;9;44;21;8;2;6;6;2;6;10;121
"311290 Caputira";-;-;-;2;1;-;-;-;-;-;-;-;3
"311300 Caraí";-;-;2;5;13;5;-;1;-;1;-;5;32
"311320 Carandaí";-;4;1;-;-;-;-;-;-;-;-;-;5
"311330 Carangola";-;4;3;4;8;7;2;-;-;-;1;3;32
"311340 Caratinga";5;18;87;346;288;78;3;-;-;-;-;-;825
"311350 Carbonita";-;-;2;-;3;2;-;1;-;-;3;5;16
"311360 Careaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"311370 Carlos Chagas";5;10;32;59;67;39;13;2;3;3;7;2;242
"311400 Carmo da Mata";1;21;59;68;33;12;-;-;-;-;-;-;194
"311410 Carmo de Minas";1;-;2;-;-;-;-;-;-;-;-;-;3
"311420 Carmo do Cajuru";-;3;6;5;8;1;2;-;-;-;1;1;27
"311430 Carmo do Paranaíba";2;-;37;168;137;20;7;2;1;1;-;-;375
"311440 Carmo do Rio Claro";1;1;2;2;-;-;-;-;-;-;-;-;6
"311450 Carmópolis de Minas";3;6;4;14;-;-;-;-;-;-;-;-;27
"311455 Carneirinho";54;69;24;42;20;13;1;1;1;-;-;2;227
"311510 Cássia";-;9;95;179;85;11;-;-;-;-;-;-;379
"311530 Cataguases";2;3;18;103;93;23;9;6;1;2;15;15;290
"311535 Catas Altas";-;-;-;2;-;-;-;-;-;-;-;-;2
"311545 Catuji";-;-;4;8;-;4;1;-;-;1;-;-;18
"311550 Caxambu";1;4;16;36;29;13;3;1;1;-;1;-;105
"311560 Cedro do Abaeté";-;-;-;1;-;-;-;-;-;-;-;-;1
"311570 Central de Minas";9;22;35;36;11;2;1;-;1;-;-;-;117
"311580 Centralina";22;11;69;69;60;21;12;3;-;-;3;1;271
"311590 Chácara";-;-;-;-;-;-;-;-;2;-;-;-;2
"311600 Chalé";-;2;-;-;-;-;-;-;-;-;-;-;2
"311610 Chapada do Norte";1;7;87;140;48;13;4;-;-;-;-;-;300
"311615 Chapada Gaúcha";-;16;31;68;38;25;6;-;-;-;-;2;186
"311640 Claraval";-;1;3;1;-;1;-;-;-;-;-;-;6
"311650 Claro dos Poções";-;1;3;1;-;-;-;-;-;-;1;-;6
"311660 Cláudio";-;-;2;4;2;-;2;-;-;-;-;-;10
"311680 Coluna";-;2;2;-;-;1;-;-;-;-;-;-;5
"311690 Comendador Gomes";-;-;2;13;9;4;-;-;1;-;-;-;29
"311700 Comercinho";-;1;-;1;-;-;-;-;-;-;1;-;3
"311710 Conceição da Aparecida";-;-;-;4;-;-;-;1;-;-;1;-;6
"311730 Conceição das Alagoas";6;5;4;4;7;2;2;2;1;3;4;4;44
"311720 Conceição das Pedras";-;-;-;1;-;-;-;-;-;-;-;-;1
"311740 Conceição de Ipanema";-;-;-;1;1;-;-;-;1;-;-;-;3
